DEFLT.slx11111,738560.7805787340039387345,DEMO_FAS,name_DEMO_FAS;type_SubSystem;parent_name_DEFLT;hierarchy_depth_0;num_lines_2;num_inputs_1;num_outputs_1;ul_695_281;lr_920_419;rul_-345_0;rlr_-330_0
DEFLT.slx11111,738561.2260170181980356574,Opti_warn_b,name_Opti_warn_b;type_Outport;parent_name_Distancewarner_Function;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_875_323;lr_905_337;rul_-220_-11;rlr_-220_6
DEFLT.slx11111,738561.2478624095674604177,Acusti_warn_b,name_Acusti_warn_b;type_Outport;parent_name_Distancewarner_Function;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_875_448;lr_905_462;rul_-220_-11;rlr_-220_6
DEFLT.slx11111,738561.1874665603972971439,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distancewarner;hierarchy_depth_6;num_lines_0;num_inputs_0;num_outputs_0;ul_131_16;lr_408_116;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.2345091525930911303,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738560.8651654270943254232,Opti_warn_b,name_Opti_warn_b;type_Outport;parent_name_Distancewarner;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1075_353;lr_1105_367;rul_-470_-24;rlr_-270_89
DEFLT.slx11111,738561.2279598044697195292,Acusti_warn_b,name_Acusti_warn_b;type_Outport;parent_name_Distancewarner;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1075_418;lr_1105_432;rul_-470_-89;rlr_-270_24
DEFLT.slx11111,738561.3902178495191037655,Distronic,name_Distronic;type_SubSystem;parent_name_DEMO_FAS_Funktion;hierarchy_depth_5;num_lines_9;num_inputs_7;num_outputs_2;ul_1520_901;lr_1710_1079;rul_-80_0;rlr_-265_-150
DEFLT.slx11111,738561.1590655236504971981,CC_active_b,name_CC_active_b;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_195_283;lr_225_297;rul_340_-54;rlr_415_54
DEFLT.slx11111,738561.3861421108013018966,V_Vehicle_ms,name_V_Vehicle_ms;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_195_483;lr_225_497;rul_620_-16;rlr_890_121
DEFLT.slx11111,738561.4219497865997254848,Distance_Object_m,name_Distance_Object_m;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_2;num_inputs_0;num_outputs_1;ul_195_518;lr_225_532;rul_635_157;rlr_880_253
DEFLT.slx11111,738560.7646197297144681215,Distance_stat,name_Distance_stat;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_195_553;lr_225_567;rul_620_-86;rlr_890_51
DEFLT.slx11111,738560.8031220383709296584,V_Obj_rel_kmh,name_V_Obj_rel_kmh;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_2;num_inputs_0;num_outputs_1;ul_195_588;lr_225_602;rul_635_87;rlr_880_183
DEFLT.slx11111,738561.4132875970099121332,FTS_active_b,name_FTS_active_b;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_195_323;lr_225_337;rul_340_-94;rlr_415_14
DEFLT.slx11111,738560.7224638183834031224,FTS_Abstand_soll_m,name_FTS_Abstand_soll_m;type_Inport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_205_723;lr_235_737;rul_625_-48;rlr_870_48
DEFLT.slx11111,738560.913320561870932579,BusCreator1,name_BusCreator1;type_BusCreator;parent_name_Distronic;hierarchy_depth_6;num_lines_3;num_inputs_2;num_outputs_1;ul_1240_466;lr_1245_619;rul_-425_1;rlr_-130_-1
DEFLT.slx11111,738561.1080961159896105528,BusCreator2,name_BusCreator2;type_BusCreator;parent_name_Distronic;hierarchy_depth_6;num_lines_3;num_inputs_2;num_outputs_1;ul_1240_867;lr_1245_978;rul_-390_2;rlr_-165_-2
DEFLT.slx11111,738561.2050790434004738927,BusCreator3,name_BusCreator3;type_BusCreator;parent_name_Distronic;hierarchy_depth_6;num_lines_3;num_inputs_2;num_outputs_1;ul_1240_1057;lr_1245_1168;rul_-390_2;rlr_-165_-2
DEFLT.slx11111,738561.2577321144053712487,BusCreator4,name_BusCreator4;type_BusCreator;parent_name_Distronic;hierarchy_depth_6;num_lines_3;num_inputs_2;num_outputs_1;ul_1240_677;lr_1245_788;rul_-410_-2;rlr_-140_-3
DEFLT.slx11111,738561.4277097127633169293,BusSelector,name_BusSelector;type_BusSelector;parent_name_Distronic;hierarchy_depth_6;num_lines_3;num_inputs_1;num_outputs_2;ul_1450_763;lr_1455_892;rul_-110_-313;rlr_-80_318
DEFLT.slx11111,738560.7171380663057789207,DEMO_FAS_Distronic,name_DEMO_FAS_Distronic;type_Constant;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_180_234;lr_335_266;rul_355_-5;rlr_305_85
DEFLT.slx11111,738561.0846977134933695197,Distronic_Deactive,name_Distronic_Deactive;type_SubSystem;parent_name_Distronic;hierarchy_depth_6;num_lines_2;num_inputs_1;num_outputs_2;ul_850_1059;lr_1080_1166;rul_390_-2;rlr_165_2
DEFLT.slx11111,738560.9513904288178309798,ActionPort,name_ActionPort;type_ActionPort;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_870_105;lr_929_133;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.6602330261375755072,Constant,name_Constant;type_Constant;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_355_256;lr_395_294;rul_275_12;rlr_265_-12
DEFLT.slx11111,738561.2932229108409956098,Constant1,name_Constant1;type_Constant;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_355_371;lr_395_409;rul_275_12;rlr_265_-12
DEFLT.slx11111,738561.2363127943826839328,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_91_21;lr_462_121;rul_0_0;rlr_0_0
DEFLT.slx11111,738560.9921128661371767521,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.4107743966160342097,BrakeForce_Distronic_pc,name_BrakeForce_Distronic_pc;type_Outport;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_630_268;lr_660_282;rul_-275_-12;rlr_-265_12
DEFLT.slx11111,738560.9280769365141168237,Decelerator_pc,name_Decelerator_pc;type_Outport;parent_name_Distronic_Deactive;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_630_383;lr_660_397;rul_-275_-12;rlr_-265_12
DEFLT.slx11111,738561.436730728717520833,Distronic_Disabled,name_Distronic_Disabled;type_SubSystem;parent_name_Distronic;hierarchy_depth_6;num_lines_2;num_inputs_1;num_outputs_2;ul_850_869;lr_1080_976;rul_390_-2;rlr_165_2
DEFLT.slx11111,738561.1857955853920429945,ActionPort,name_ActionPort;type_ActionPort;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_870_105;lr_929_133;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.3940375231904909015,Constant,name_Constant;type_Constant;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_355_256;lr_395_294;rul_275_12;rlr_265_-12
DEFLT.slx11111,738561.2204610544722527266,Constant1,name_Constant1;type_Constant;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_355_371;lr_395_409;rul_275_12;rlr_265_-12
DEFLT.slx11111,738561.0088981270091608167,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_91_21;lr_462_121;rul_0_0;rlr_0_0
DEFLT.slx11111,738560.7925536618568003178,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.2458215065998956561,BrakeForce_Distronic_pc,name_BrakeForce_Distronic_pc;type_Outport;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_630_268;lr_660_282;rul_-275_-12;rlr_-265_12
DEFLT.slx11111,738561.2435882029822096229,Decelerator_pc,name_Decelerator_pc;type_Outport;parent_name_Distronic_Disabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_630_383;lr_660_397;rul_-275_-12;rlr_-265_12
DEFLT.slx11111,738560.8575522367609664798,Distronic_Enabled,name_Distronic_Enabled;type_SubSystem;parent_name_Distronic;hierarchy_depth_6;num_lines_6;num_inputs_5;num_outputs_2;ul_815_467;lr_1115_618;rul_-620_16;rlr_-890_-121
DEFLT.slx11111,738561.4370542910182848573,V_Vehicle_ms,name_V_Vehicle_ms;type_Inport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_35_363;lr_65_377;rul_465_-1;rlr_465_16
DEFLT.slx11111,738561.2372011905536055565,Distance_Object_m,name_Distance_Object_m;type_Inport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_0;num_outputs_1;ul_35_268;lr_65_282;rul_900_14;rlr_900_31
DEFLT.slx11111,738561.0147388711338862777,Distance_stat,name_Distance_stat;type_Inport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_35_468;lr_65_482;rul_345_-19;rlr_365_169
DEFLT.slx11111,738561.2052454021759331226,V_Obj_rel_kmh,name_V_Obj_rel_kmh;type_Inport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_0;num_outputs_1;ul_35_778;lr_65_792;rul_525_-291;rlr_550_-249
DEFLT.slx11111,738560.9611224072286859155,ActionPort,name_ActionPort;type_ActionPort;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_665_135;lr_724_163;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.3900082160253077745,Constant,name_Constant;type_Constant;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_1010_246;lr_1050_284;rul_155_89;rlr_155_111
DEFLT.slx11111,738561.3826928918715566397,Constant1,name_Constant1;type_Constant;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_855_296;lr_895_334;rul_80_-14;rlr_70_-21
DEFLT.slx11111,738561.4184870879398658872,DEMO_FAS_Distance_Treshold_Far,name_DEMO_FAS_Distance_Treshold_Far;type_Constant;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_70_509;lr_260_541;rul_310_-60;rlr_170_110
DEFLT.slx11111,738561.1826221594819799066,DEMO_FAS_Distance_Treshold_Med,name_DEMO_FAS_Distance_Treshold_Med;type_Constant;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_70_559;lr_260_591;rul_310_-110;rlr_170_60
DEFLT.slx11111,738561.0737036585342139006,DEMO_FAS_Distance_Treshold_Near,name_DEMO_FAS_Distance_Treshold_Near;type_Constant;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_70_609;lr_260_641;rul_310_-160;rlr_170_10
DEFLT.slx11111,738561.2171889957971870899,Look-UpTable,name_Look-UpTable;type_Lookup_n-D;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_770_347;lr_825_403;rul_-115_15;rlr_-140_-5
DEFLT.slx11111,738561.1413808137876912951,Look-UpTable1,name_Look-UpTable1;type_Lookup_n-D;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_645_567;lr_700_623;rul_-610_211;rlr_-635_169
DEFLT.slx11111,738560.771611153963021934,Look-UpTable2,name_Look-UpTable2;type_Lookup_n-D;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_1030_487;lr_1085_543;rul_-375_-125;rlr_-400_-145
DEFLT.slx11111,738561.7129770743194967508,Look-UpTable3,name_Look-UpTable3;type_Lookup_n-D;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_760_662;lr_815_718;rul_-725_116;rlr_-750_74
DEFLT.slx11111,738560.9689751053228974342,Look-UpTable4,name_Look-UpTable4;type_Lookup_n-D;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_560_487;lr_615_543;rul_-525_291;rlr_-550_249
DEFLT.slx11111,738561.1337701769080013037,Mul,name_Mul;type_Product;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_500_362;lr_530_393;rul_-465_1;rlr_-465_-16
DEFLT.slx11111,738561.4566486526746302843,Mul1,name_Mul1;type_Product;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_965_367;lr_995_398;rul_-195_-20;rlr_-170_5
DEFLT.slx11111,738560.8645394935738295317,Mul2,name_Mul2;type_Product;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_1215_507;lr_1245_538;rul_-185_-20;rlr_-160_5
DEFLT.slx11111,738561.693800724926404655,MultiportSwitch,name_MultiportSwitch;type_MultiPortSwitch;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_5;num_inputs_4;num_outputs_1;ul_380_449;lr_430_651;rul_-345_19;rlr_-365_-169
DEFLT.slx11111,738561.2428975950460880995,RelOp,name_RelOp;type_RelationalOperator;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_935_282;lr_965_313;rul_-900_-14;rlr_-900_-31
DEFLT.slx11111,738561.2607682070229202509,Sum,name_Sum;type_Sum;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_5;num_inputs_3;num_outputs_1;ul_655_362;lr_685_398;rul_-620_-94;rlr_-620_-116
DEFLT.slx11111,738561.6370218386873602867,Switch,name_Switch;type_Switch;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_4;num_inputs_3;num_outputs_1;ul_1165_335;lr_1205_395;rul_-155_-89;rlr_-155_-111
DEFLT.slx11111,738561.0815181464422494173,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_1_16;lr_365_116;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.6101917369524016976,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.6222401623381301761,BrakeForce_Distronic_pc,name_BrakeForce_Distronic_pc;type_Outport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1355_358;lr_1385_372;rul_-190_-23;rlr_-180_23
DEFLT.slx11111,738561.3975103999255225062,Decelerator_pc,name_Decelerator_pc;type_Outport;parent_name_Distronic_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1355_518;lr_1385_532;rul_-140_-11;rlr_-140_6
DEFLT.slx11111,738561.3981579345418140292,Distronic_FTS_Enabled,name_Distronic_FTS_Enabled;type_SubSystem;parent_name_Distronic;hierarchy_depth_6;num_lines_5;num_inputs_4;num_outputs_2;ul_830_675;lr_1105_785;rul_-635_-157;rlr_-880_-253
DEFLT.slx11111,738561.0351386407855898142,Distance_Object_m,name_Distance_Object_m;type_Inport;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_0;num_outputs_1;ul_35_268;lr_65_282;rul_795_14;rlr_795_31
DEFLT.slx11111,738561.2288796656066551805,FTS_Abstand_soll_m,name_FTS_Abstand_soll_m;type_Inport;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_35_373;lr_65_387;rul_620_-18;rlr_620_3
DEFLT.slx11111,738561.434462660108692944,V_Obj_rel_kmh,name_V_Obj_rel_kmh;type_Inport;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_35_583;lr_65_597;rul_660_-21;rlr_685_21
DEFLT.slx11111,738561.1783337474334985018,ActionPort,name_ActionPort;type_ActionPort;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_665_135;lr_724_163;rul_0_0;rlr_0_0
DEFLT.slx11111,738560.9174447295954450965,Constant,name_Constant;type_Constant;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_905_246;lr_945_284;rul_155_89;rlr_155_111
DEFLT.slx11111,738561.4279969490598887205,Constant1,name_Constant1;type_Constant;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_775_296;lr_815_334;rul_55_-14;rlr_45_-21
DEFLT.slx11111,738561.6117203583708032966,Constant2,name_Constant2;type_Constant;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_980_476;lr_1020_514;rul_275_12;rlr_265_-12
DEFLT.slx11111,738560.759304747567512095,Look-UpTable,name_Look-UpTable;type_Lookup_n-D;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_770_347;lr_825_403;rul_-115_8;rlr_-140_-13
DEFLT.slx11111,738561.5749142792774364352,Look-UpTable1,name_Look-UpTable1;type_Lookup_n-D;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_2;num_inputs_1;num_outputs_1;ul_695_562;lr_750_618;rul_-660_21;rlr_-685_-21
DEFLT.slx11111,738561.2989207431674003601,Mul1,name_Mul1;type_Product;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_935_367;lr_965_398;rul_-165_-20;rlr_-140_5
DEFLT.slx11111,738561.4710375249851495028,RelOp,name_RelOp;type_RelationalOperator;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_830_282;lr_860_313;rul_-795_-14;rlr_-795_-31
DEFLT.slx11111,738560.8909299754304811358,Sum,name_Sum;type_Sum;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_655_355;lr_685_390;rul_-620_-87;rlr_-620_-108
DEFLT.slx11111,738561.0737792794825509191,Switch,name_Switch;type_Switch;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_4;num_inputs_3;num_outputs_1;ul_1060_335;lr_1100_395;rul_-155_-89;rlr_-155_-111
DEFLT.slx11111,738560.9536307151429355145,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_1_16;lr_390_116;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.2247563210548833013,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.1313607291085645556,BrakeForce_Distronic_pc,name_BrakeForce_Distronic_pc;type_Outport;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1250_358;lr_1280_372;rul_-190_-23;rlr_-180_23
DEFLT.slx11111,738561.3793457720894366503,Decelerator_pc,name_Decelerator_pc;type_Outport;parent_name_Distronic_FTS_Enabled;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1255_488;lr_1285_502;rul_-275_-12;rlr_-265_12
DEFLT.slx11111,738560.980997697333805263,If,name_If;type_If;parent_name_Distronic;hierarchy_depth_6;num_lines_7;num_inputs_3;num_outputs_4;ul_535_229;lr_640_351;rul_-355_5;rlr_-305_-85
DEFLT.slx11111,738560.9743120658677071333,Merge,name_Merge;type_Merge;parent_name_Distronic;hierarchy_depth_6;num_lines_5;num_inputs_4;num_outputs_1;ul_1340_450;lr_1375_1210;rul_-100_16;rlr_-130_-591
DEFLT.slx11111,738561.1865619885502383113,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Distronic;hierarchy_depth_6;num_lines_0;num_inputs_0;num_outputs_0;ul_171_76;lr_448_176;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.0543803083710372448,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx11111,738560.7456281154882162809,BrakeForce_Distronic_pc,name_BrakeForce_Distronic_pc;type_Outport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1640_788;lr_1670_802;rul_-190_-25;rlr_-215_90
DEFLT.slx11111,738560.7801604951964691281,Decelerator_pc,name_Decelerator_pc;type_Outport;parent_name_Distronic;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1640_853;lr_1670_867;rul_-190_-90;rlr_-215_25
DEFLT.slx11111,738561.057160683092661202,EmergencyBrake,name_EmergencyBrake;type_SubSystem;parent_name_DEMO_FAS_Funktion;hierarchy_depth_5;num_lines_5;num_inputs_3;num_outputs_2;ul_640_1291;lr_860_1399;rul_-120_2;rlr_-335_-2
DEFLT.slx11111,738561.2301667836727574468,V_Vehicle_ms,name_V_Vehicle_ms;type_Inport;parent_name_EmergencyBrake;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_200_298;lr_230_312;rul_235_-21;rlr_655_121
DEFLT.slx11111,738561.3791785748908296227,Distance_Object_m,name_Distance_Object_m;type_Inport;parent_name_EmergencyBrake;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_200_348;lr_230_362;rul_235_-71;rlr_655_71
DEFLT.slx11111,738561.0561752954963594675,V_Obj_rel_ms,name_V_Obj_rel_ms;type_Inport;parent_name_EmergencyBrake;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_200_398;lr_230_412;rul_235_-121;rlr_655_21
DEFLT.slx11111,738561.6290110416011884809,DEMO_FAS_EmergencyBrake,name_DEMO_FAS_EmergencyBrake;type_Constant;parent_name_EmergencyBrake;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_415_129;lr_570_161;rul_20_148;rlr_315_272
DEFLT.slx11111,738561.1837174682877957821,EmergencyBrake_Function,name_EmergencyBrake_Function;type_SubSystem;parent_name_EmergencyBrake;hierarchy_depth_6;num_lines_5;num_inputs_4;num_outputs_2;ul_435_277;lr_885_433;rul_-235_21;rlr_-655_-121
DEFLT.slx11111,738561.2466040898580104113,V_Vehicle_ms,name_V_Vehicle_ms;type_Inport;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_160_643;lr_190_657;rul_260_-1;rlr_260_16
DEFLT.slx11111,738560.7445188685087487102,Distance_Object_m,name_Distance_Object_m;type_Inport;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_160_353;lr_190_367;rul_235_49;rlr_235_66
DEFLT.slx11111,738561.0037538745673373342,V_Obj_rel_ms,name_V_Obj_rel_ms;type_Inport;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_160_438;lr_190_452;rul_115_-13;rlr_125_13
DEFLT.slx11111,738561.0583557108184322715,Enable,name_Enable;type_EnablePort;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_520_55;lr_540_75;rul_0_0;rlr_0_0
DEFLT.slx11111,738561.7120281972456723452,Constant1,name_Constant1;type_Constant;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_915_468;lr_955_492;rul_110_-38;rlr_110_-2
DEFLT.slx11111,738561.3709535301895812154,Constant2,name_Constant2;type_Constant;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_920_623;lr_960_647;rul_105_-38;rlr_105_-2
DEFLT.slx11111,738560.73762023716699332,DEMO_FAS_Emerg_Brake_Force1,name_DEMO_FAS_Emerg_Brake_Force1;type_Constant;parent_name_EmergencyBrake_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_810_354;lr_980_386;rul_215_76;rlr_85_104
